Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_EMAIL,email,Stephany Moraes,Rocha e Filhos,04/03/25 06:38 PM,03/06/25 03:30 PM,1196686,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,58dc6a99-97d4-46bd-89c8-521edd271b92
YES,,Queue: C_FAKE_CHAT,email,Gabriel Moraes; Caroline Fernandes,Cardoso - EI,05/18/25 11:41 AM,07/17/25 03:08 PM,1556729,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,8b6b7f7a-58a8-4686-9824-e832005f6552
YES,,Queue: C_FAKE_EMAIL,call,Srta. Sabrina Castro; Dr. Francisco Fogaça,Dra. Julia Moreira,04/07/25 03:41 PM,08/22/25 09:37 PM,1671624,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,65fbafaa-ebfc-4182-9df1-f3f8aa998c56
YES,,Queue: C_FAKE_WHATSAPP,message,Pedro Rodrigues; Agatha Barros,André Farias,01/05/25 09:27 PM,05/01/25 11:13 PM,1075601,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,1e02c368-4fcf-435b-a48d-c8b951a59b65
YES,,Queue: C_FAKE_CHAT,call,Emilly Aragão; Otávio Viana,Davi Cardoso,07/29/25 01:41 PM,01/10/25 08:56 AM,1948915,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,61f350e5-96ac-48c9-b581-6cb4ae5438c8
YES,,Queue: C_FAKE_EMAIL,call,Stella da Cruz,Dra. Amanda Duarte,07/19/25 12:25 PM,05/25/25 08:55 AM,1765313,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,8dffb34c-8b42-4ee7-921d-d567ea53a09d
YES,,Queue: C_FAKE_CHAT,message,Nina Freitas,Pires - EI,07/29/25 09:41 PM,01/05/25 08:01 PM,981965,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,284e8078-525a-4a7d-a449-368726cc18ad
YES,,Queue: C_FAKE_WHATSAPP,email,Pietra Mendes,João Miguel Gomes,06/19/25 08:12 PM,08/22/25 03:19 AM,1574671,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,b8ed8fe4-3427-4c22-9df0-8ae034e6ca9d
YES,,Queue: C_FAKE_CHAT,email,Joaquim Peixoto,da Paz Caldeira S.A.,08/23/25 10:05 PM,07/01/25 10:00 PM,209365,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,054a4d99-d999-4026-837e-60684ccb8ee7
YES,,Queue: C_FAKE_EMAIL,email,Lívia Barros; Luiza Barbosa,Rebeca Rocha,01/17/25 12:41 PM,08/20/25 04:32 PM,1419021,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,adf3a371-faa2-42d8-8a80-b2902b0e57a7
YES,,Queue: C_FAKE_CHAT,call,Srta. Maria Vitória Carvalho,das Neves,01/31/25 03:02 PM,02/05/25 04:20 PM,1190346,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,e9147761-db2d-4a13-ae45-98bb331f0669
YES,,Queue: C_FAKE_EMAIL,call,João Pedro Nascimento; Caio Melo,Vieira,05/12/25 11:04 AM,08/06/25 07:45 PM,1955278,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,cce33ef8-29ba-4b63-97c8-f6f60c0b2fd7
YES,,Queue: C_FAKE_CHAT,call,Eduarda da Mata; Ana Vitória Correia,Azevedo,04/25/25 04:06 PM,06/26/25 03:14 PM,1995692,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,fcdfb559-ac17-4477-af09-dba1cc78f060
YES,,Queue: C_FAKE_WHATSAPP,message,Danilo Aragão,das Neves,08/22/25 06:10 AM,07/02/25 04:17 PM,644403,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7a37593d-79de-4576-81cb-6f78ad994f15
YES,,Queue: C_FAKE_CHAT,email,João Guilherme Freitas,Lucca Caldeira,07/26/25 12:56 PM,02/23/25 10:24 AM,1338257,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,325a08ff-e538-4f54-a3fc-8e0deb250927
YES,,Queue: C_FAKE_EMAIL,call,Leonardo Campos; João Pedro Cardoso,Farias,08/12/25 10:06 PM,04/16/25 06:00 PM,217616,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7c65182e-caec-402d-a05b-b3176bd55f21
YES,,Queue: C_FAKE_EMAIL,message,Júlia Costela,Carolina Farias,05/07/25 09:13 PM,08/12/25 06:44 PM,1374453,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,5d015d97-00b5-4e14-ac3f-d690603cbf33
YES,,Queue: C_FAKE_EMAIL,call,André Cunha; Sra. Ana Julia Teixeira,Anthony Costela,05/26/25 05:39 AM,07/08/25 07:21 PM,163805,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,72cbf046-e83f-4e25-8e36-d254d01dc98b
YES,,Queue: C_FAKE_WHATSAPP,call,Enrico Nogueira; Juliana Barros,Sr. João Vitor Duarte,01/17/25 03:05 AM,06/03/25 09:05 PM,1741345,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,d448bf65-6f18-45e8-bd1b-d63a6553c98b
YES,,Queue: C_FAKE_EMAIL,message,João Lucas Barbosa; Thomas Souza,Ana Laura Pereira,04/14/25 07:07 AM,01/04/25 02:41 AM,625400,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,1ee51544-9677-4c87-8b86-57d59fb442ab
YES,,Queue: C_FAKE_CHAT,call,Enrico Barbosa,Ana Vitória da Cunha,01/23/25 07:08 PM,04/03/25 03:24 AM,1009410,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,5d65ec01-24a6-4a6b-8760-416da39bb330
YES,,Queue: C_FAKE_WHATSAPP,email,Anthony Ferreira,da Cruz,03/19/25 04:25 PM,06/28/25 04:08 PM,1104944,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,77ad7bd5-9184-4738-9efb-a775c1c93014
YES,,Queue: C_FAKE_WHATSAPP,message,Dra. Isabelly Dias,Murilo da Mata,06/02/25 09:38 AM,01/17/25 04:17 AM,576356,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,888fed6e-b773-4c47-9f8f-57a40cae965a
YES,,Queue: C_FAKE_WHATSAPP,message,Amanda Cunha; Isabel Sales,Martins,04/11/25 02:46 AM,04/17/25 03:50 AM,1383431,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,f3aa6da6-972d-4b66-a152-75d6fb426ef0
YES,,Queue: C_FAKE_WHATSAPP,call,Augusto Lopes; Vinicius Gomes,Melo,03/29/25 10:21 AM,07/19/25 12:54 PM,499308,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,042b949e-8eb4-40cb-9fd5-c6dd172f2203
YES,,Queue: C_FAKE_CHAT,email,Maria Eduarda Costa,Monteiro,09/02/25 09:02 AM,05/17/25 01:52 AM,1386916,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,e2e58a89-488c-4a64-b61b-c766878644b9
YES,,Queue: C_FAKE_CHAT,call,Vitor Hugo Melo,Juliana da Cruz,03/07/25 04:41 AM,08/20/25 09:32 PM,583121,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,263f9b57-5ef9-41f8-af92-7913cb50d1f5
YES,,Queue: C_FAKE_EMAIL,call,Luiz Felipe Sales; Ian Oliveira,Alves,04/02/25 03:52 AM,06/08/25 02:27 PM,560662,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,d72199da-6b85-4f21-8f94-86881a40a57d
YES,,Queue: C_FAKE_WHATSAPP,call,Henrique Viana,Alice Porto,01/05/25 01:43 AM,04/26/25 02:01 AM,1259694,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,277dcdcb-a3ed-479c-9d1a-f7be72ebbf83
YES,,Queue: C_FAKE_EMAIL,message,Juliana Aragão,da Paz Moraes S/A,05/23/25 03:06 AM,07/15/25 05:19 PM,1441503,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,5fdc889f-122d-474d-86f4-d1bb5d7b83be
YES,,Queue: C_FAKE_EMAIL,email,Rodrigo Almeida; Leonardo Dias,Rebeca Carvalho,06/14/25 08:08 AM,07/13/25 12:50 AM,1754924,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,6c59e618-50e7-4079-9809-22f6cf18383a
YES,,Queue: C_FAKE_EMAIL,email,João Felipe Souza,Maria Julia Caldeira,05/26/25 12:31 AM,02/20/25 01:53 AM,1473344,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,1336b1b5-4d5e-4dde-8172-f01c2de2da2b
YES,,Queue: C_FAKE_EMAIL,message,Felipe Martins; Leonardo Ferreira,Thales Nascimento,04/13/25 02:39 PM,05/22/25 09:27 PM,1888809,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,cfc85399-ae15-48b7-98d9-d47636bb36d1
YES,,Queue: C_FAKE_WHATSAPP,call,Dr. Nathan Barros; Dr. Cauã Cardoso,Marcela Teixeira,06/04/25 12:19 PM,06/18/25 07:57 PM,609742,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,4ce35c00-efcd-4fae-be5c-32b8f6e47acc
YES,,Queue: C_FAKE_WHATSAPP,message,Sra. Maria Luiza da Rosa; Helena Nogueira,Marcos Vinicius Duarte,03/17/25 03:44 PM,05/06/25 03:45 AM,383076,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,438b398d-7eb1-43a6-9b76-41e8b6a6d38f
YES,,Queue: C_FAKE_WHATSAPP,call,Natália Ramos,Maria Clara Almeida,05/26/25 08:18 AM,07/02/25 12:40 AM,1191706,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,f877389b-2f8c-4b31-85a1-94110c96ccda
YES,,Queue: C_FAKE_WHATSAPP,email,Vinicius Rocha,Yasmin Carvalho,07/30/25 12:22 PM,04/14/25 01:19 AM,1954529,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,ce430e71-0187-49d3-9b04-954b3e8e6b61
YES,,Queue: C_FAKE_EMAIL,message,Ana Luiza da Mata; Antônio Moreira,Luiza Duarte,03/26/25 06:42 AM,03/15/25 03:42 PM,1775481,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,b0b128a2-24c6-4b6d-913f-cc1ad9add770
YES,,Queue: C_FAKE_EMAIL,message,Dra. Pietra Rocha,Yuri Cunha,03/23/25 04:26 PM,08/08/25 03:03 PM,592436,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,4a022f07-67a5-4989-9c51-0056ff9007e8
YES,,Queue: C_FAKE_WHATSAPP,email,Augusto da Mata; Beatriz Martins,da Cruz Novaes - ME,05/27/25 01:09 AM,08/28/25 05:45 PM,1971261,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,2fd4332e-a71a-4595-97ff-4cccdc05fa81
YES,,Queue: C_FAKE_EMAIL,call,Davi Luiz Pires,Duarte,08/30/25 12:59 PM,03/03/25 10:12 PM,310117,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,de1243a5-88f0-4a37-b88e-df3a394d35ac
YES,,Queue: C_FAKE_EMAIL,call,Sr. Augusto Cunha,da Mata Aragão - EI,02/06/25 11:24 AM,04/08/25 02:51 PM,1845844,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,10b4caaf-0008-4748-bdd7-e12fb051411b
YES,,Queue: C_FAKE_WHATSAPP,email,Mariana da Mota; Vitor Hugo da Luz,Gonçalves,02/23/25 05:03 PM,03/24/25 11:52 AM,910614,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,a8eb7709-7ea0-4d8d-8c03-1bdff626a833
YES,,Queue: C_FAKE_CHAT,message,Otávio Souza; Otávio Alves,Luana Melo,05/05/25 04:42 PM,02/02/25 03:54 PM,1938413,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,b0a6b1c9-44cb-4c8d-97bd-e1f55408906f
YES,,Queue: C_FAKE_EMAIL,message,Sr. João Pedro Caldeira; Giovanna Pinto,Olivia Campos,03/20/25 08:20 AM,08/03/25 12:45 AM,868173,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,078a53cf-1fd3-4eeb-b89c-730cf59b2080
YES,,Queue: C_FAKE_CHAT,call,Theo Novaes; Felipe da Rosa,da Mata Pinto e Filhos,02/28/25 11:12 AM,02/19/25 07:39 PM,1653524,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,778446d0-77aa-4c1a-b30b-e62f7e25b982
YES,,Queue: C_FAKE_EMAIL,email,Emanuel Cardoso; Rebeca Santos,Novaes - ME,04/27/25 12:26 AM,07/05/25 04:36 PM,1338831,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,71652926-cd7a-4c6f-acee-6d3b073d2bca
YES,,Queue: C_FAKE_CHAT,message,Emanuel Moreira; Erick Nascimento,Isaac Lopes,03/07/25 07:32 PM,08/31/25 07:12 AM,693982,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,22a13052-4de2-4097-8bd0-69d980e05a64
YES,,Queue: C_FAKE_WHATSAPP,email,Esther Cardoso; Srta. Maysa Ribeiro,Sra. Sabrina Barros,02/21/25 08:54 AM,07/12/25 03:36 PM,1813214,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,a5e39314-ace6-49cb-84bc-969a452f03c9
YES,,Queue: C_FAKE_WHATSAPP,message,Lorena Moreira; Bárbara Pereira,Peixoto,02/23/25 11:38 AM,05/25/25 04:18 AM,1877639,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,d783f6b5-009e-4ed2-ad0e-948491b56e0b
YES,,Queue: C_FAKE_CHAT,message,Bruna Alves; Felipe Nunes,Luiz Gustavo Moraes,09/04/25 08:02 AM,06/06/25 05:15 PM,1861985,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,432ad235-cba3-4f6a-b487-f4cee20eca24
YES,,Queue: C_FAKE_EMAIL,email,Sabrina Cardoso; Murilo Porto,Ian Rodrigues,09/08/25 06:15 PM,08/16/25 03:45 PM,1704139,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,ece136fe-85d0-433a-9abf-ac2435783a44
YES,,Queue: C_FAKE_WHATSAPP,message,Nicolas Rodrigues,Dra. Maria Cecília Freitas,08/21/25 07:13 AM,01/31/25 01:17 AM,1617278,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,b4c0b8de-e9f5-42a0-9947-296641f7ce31
YES,,Queue: C_FAKE_EMAIL,email,Lara Azevedo; Sarah Lopes,Sr. Gustavo Henrique da Rocha,02/25/25 12:08 PM,06/11/25 10:13 PM,1292549,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,4bede704-6fbf-4eed-9f55-2ac3c66b7b69
YES,,Queue: C_FAKE_CHAT,call,Cauê Costela; Srta. Maria Sophia Fernandes,Ana Luiza Costela,02/09/25 03:56 AM,03/02/25 10:51 PM,1707035,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,b4320daa-95f1-4f22-8c4d-2daeb7f63ccc
YES,,Queue: C_FAKE_WHATSAPP,message,Milena Cardoso; Ana Lívia Melo,Mendes,03/30/25 12:54 PM,04/08/25 03:56 PM,1186324,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,12bf7a23-b326-4e5e-810b-a241042b2a24
YES,,Queue: C_FAKE_EMAIL,email,Rodrigo Porto,Sarah da Cruz,02/23/25 09:19 AM,03/16/25 11:54 PM,109958,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,87f330bc-f8e0-4258-9771-ae2ad10e095e
YES,,Queue: C_FAKE_EMAIL,call,Sra. Luna Jesus,da Cruz Mendes - ME,06/29/25 01:43 AM,07/15/25 05:46 PM,1965501,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,d8e5080a-1070-43c4-bddf-bc34b23283b2
YES,,Queue: C_FAKE_WHATSAPP,email,Stephany Santos; Bianca Costela,Levi Souza,09/07/25 04:49 PM,08/01/25 01:25 AM,1596119,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,546f97fb-0ecc-4af9-bbab-0e9ea62060b9
YES,,Queue: C_FAKE_CHAT,call,Maria Cecília Gonçalves,João Pedro Silveira,01/20/25 05:08 AM,05/30/25 07:03 AM,539268,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,bb35a4c8-fcc9-4fa6-93b8-905eb29139a9
YES,,Queue: C_FAKE_WHATSAPP,call,Samuel Fernandes; Melissa Moura,Gabriela Rezende,08/12/25 06:57 AM,08/21/25 07:21 PM,172043,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,f7f2194d-dead-4c99-b8f3-90f48956c35c
YES,,Queue: C_FAKE_EMAIL,email,João Vitor Araújo; Giovanna Silva,Nina Pires,08/31/25 03:44 AM,04/15/25 02:25 PM,1667909,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,6306ac41-cbf9-4222-8669-4eaf913f1871
YES,,Queue: C_FAKE_CHAT,email,Renan Viana,Almeida Pires S.A.,03/20/25 04:32 AM,06/03/25 09:24 AM,1131510,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,d6e39e87-0cfa-4dd9-9e8c-6c82cdd1f547
YES,,Queue: C_FAKE_EMAIL,call,Ana Carolina da Conceição; Ana Júlia Nogueira,Costela,01/03/25 09:03 PM,02/08/25 10:20 AM,183804,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,e69f4f21-5b38-4a6a-9299-4a476b2f92d6
YES,,Queue: C_FAKE_EMAIL,call,Dr. Rodrigo Santos; Emilly Melo,Natália Silveira,06/04/25 07:11 PM,05/06/25 05:40 AM,1503169,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,5bc4f273-c236-4295-8069-5fb853e946d9
YES,,Queue: C_FAKE_CHAT,call,Isabella Castro; Fernando Ribeiro,Freitas,01/03/25 05:19 AM,01/03/25 03:50 PM,1882667,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,7247fae2-8616-4c8e-a2ec-14eb0d63bcae
YES,,Queue: C_FAKE_WHATSAPP,call,Dr. Luiz Miguel Costela; Rodrigo Caldeira,Cardoso,06/11/25 01:30 AM,05/29/25 02:13 PM,1345315,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,1b445468-5339-4fbe-815e-e12f5a57ab46
YES,,Queue: C_FAKE_WHATSAPP,call,Davi Fernandes,Francisco Campos,07/18/25 10:54 PM,08/17/25 03:20 PM,1355672,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,4bcd9c1e-eed6-4834-b8e9-45559c934831
YES,,Queue: C_FAKE_WHATSAPP,email,Danilo da Paz,Luiz Miguel Oliveira,07/27/25 01:04 PM,06/15/25 08:44 AM,688162,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,3bbedece-c689-4b88-8337-0bc204595ccb
YES,,Queue: C_FAKE_CHAT,message,Dr. Augusto Campos,Alexia Farias,06/08/25 12:47 PM,03/17/25 08:04 AM,1205876,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,4c5d5377-9f49-4777-a1c3-fe980bab40d6
YES,,Queue: C_FAKE_WHATSAPP,call,Davi Lucas da Rosa,Melissa Oliveira,01/24/25 02:21 PM,03/09/25 07:49 AM,1584922,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,55315e27-b195-406b-8c1c-bebc0b93aded
YES,,Queue: C_FAKE_CHAT,email,Srta. Maria Cecília Teixeira; Antônio Freitas,da Rosa Ltda.,08/13/25 02:57 PM,01/05/25 04:55 PM,1927415,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,a3520153-6eea-450d-8529-1309957946e4
YES,,Queue: C_FAKE_CHAT,call,Otávio Ribeiro,Rodrigues,02/22/25 09:38 AM,04/16/25 10:05 PM,1803854,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,8e241f29-2721-4bbb-bd72-c77d562dbc19
YES,,Queue: C_FAKE_EMAIL,message,Carlos Eduardo da Rocha,Nogueira,08/25/25 03:57 PM,04/15/25 11:23 PM,1897612,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,51599534-4c7f-4ca1-835f-edea86d10303
YES,,Queue: C_FAKE_EMAIL,call,Lucas Gabriel da Rocha; Dr. Vitor Gabriel Rodrigues,Luiz Gustavo Alves,08/11/25 01:05 PM,05/06/25 12:01 AM,1140402,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,f40e24dd-a39f-4087-a3e5-721c7f8e5198
YES,,Queue: C_FAKE_EMAIL,message,Murilo Fernandes,Mendes - EI,09/01/25 08:47 PM,08/02/25 12:27 AM,1604215,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,fb8b161e-a869-459e-a3ee-5bf60b8f6f57
YES,,Queue: C_FAKE_CHAT,email,Agatha da Cunha,Fogaça,02/27/25 03:26 AM,01/18/25 04:51 AM,827344,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,170bc3e2-f82d-4c3a-bbb7-7859cd2a915b
YES,,Queue: C_FAKE_EMAIL,call,Sr. Isaac Silveira,Aragão,07/02/25 12:04 AM,03/16/25 06:12 AM,211513,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,0a766472-2750-46d7-8fea-f4edd8298d37
YES,,Queue: C_FAKE_WHATSAPP,call,Caio Pires,Laís Ribeiro,04/21/25 10:56 PM,07/26/25 08:06 PM,709026,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,9c12d6f0-5cd1-4960-b5d4-a3be6fd13b5e
YES,,Queue: C_FAKE_EMAIL,call,Sr. Rafael Lima; Luiz Gustavo Pereira,Silveira,03/03/25 05:40 PM,03/20/25 05:48 AM,1353261,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,c12e6c4d-85a0-40b4-8038-60ac00f20f74
YES,,Queue: C_FAKE_CHAT,message,Srta. Maria Lopes; Manuela Novaes,Dra. Emilly Cavalcanti,08/10/25 01:55 PM,06/13/25 05:20 AM,395206,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,c43644fe-a58e-4128-bea4-2c0028bf9858
YES,,Queue: C_FAKE_CHAT,call,Davi Luiz Pereira; Vicente Moreira,Dra. Isis Freitas,03/06/25 08:52 AM,06/28/25 08:29 AM,1613071,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,4ae39c1e-7b06-483b-96b1-59816b8476fb
YES,,Queue: C_FAKE_WHATSAPP,message,Cecília Castro; Caroline Almeida,Juliana da Mata,08/18/25 06:30 AM,03/24/25 11:14 PM,607438,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,ea2d97c8-a469-4111-b773-84cda83e78b1
